flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_count,fwd_packets_count,bwd_packets_count,total_payload_bytes,fwd_total_payload_bytes,bwd_total_payload_bytes,payload_bytes_max,payload_bytes_min,payload_bytes_mean,payload_bytes_std,payload_bytes_variance,fwd_payload_bytes_max,fwd_payload_bytes_min,fwd_payload_bytes_mean,fwd_payload_bytes_std,fwd_payload_bytes_variance,bwd_payload_bytes_max,bwd_payload_bytes_min,bwd_payload_bytes_mean,bwd_payload_bytes_std,bwd_payload_bytes_variance,total_header_bytes,max_header_bytes,min_header_bytes,mean_header_bytes,std_header_bytes,fwd_total_header_bytes,fwd_max_header_bytes,fwd_min_header_bytes,fwd_mean_header_bytes,fwd_std_header_bytes,bwd_total_header_bytes,bwd_max_header_bytes,bwd_min_header_bytes,bwd_mean_header_bytes,bwd_std_header_bytes,fwd_avg_segment_size,bwd_avg_segment_size,avg_segment_size,fwd_init_win_bytes,bwd_init_win_bytes,active_min,active_max,active_mean,active_std,idle_min,idle_max,idle_mean,idle_std,bytes_rate,fwd_bytes_rate,bwd_bytes_rate,packets_rate,bwd_packets_rate,fwd_packets_rate,down_up_rate,avg_fwd_bytes_per_bulk,avg_fwd_packets_per_bulk,avg_fwd_bulk_rate,avg_bwd_bytes_per_bulk,avg_bwd_packets_bulk_rate,avg_bwd_bulk_rate,fwd_bulk_state_count,fwd_bulk_total_size,fwd_bulk_per_packet,fwd_bulk_duration,bwd_bulk_state_count,bwd_bulk_total_size,bwd_bulk_per_packet,bwd_bulk_duration,fin_flag_counts,psh_flag_counts,urg_flag_counts,ece_flag_counts,syn_flag_counts,ack_flag_counts,cwr_flag_counts,rst_flag_counts,fwd_fin_flag_counts,fwd_psh_flag_counts,fwd_urg_flag_counts,fwd_ece_flag_counts,fwd_syn_flag_counts,fwd_ack_flag_counts,fwd_cwr_flag_counts,fwd_rst_flag_counts,bwd_fin_flag_counts,bwd_psh_flag_counts,bwd_urg_flag_counts,bwd_ece_flag_counts,bwd_syn_flag_counts,bwd_ack_flag_counts,bwd_cwr_flag_counts,bwd_rst_flag_counts,packets_IAT_mean,packet_IAT_std,packet_IAT_max,packet_IAT_min,packet_IAT_total,fwd_packets_IAT_mean,fwd_packets_IAT_std,fwd_packets_IAT_max,fwd_packets_IAT_min,fwd_packets_IAT_total,bwd_packets_IAT_mean,bwd_packets_IAT_std,bwd_packets_IAT_max,bwd_packets_IAT_min,bwd_packets_IAT_total,subflow_fwd_packets,subflow_bwd_packets,subflow_fwd_bytes,subflow_bwd_bytes,label,ftp_patator
192.168.10.50_21_172.16.0.1_59522_TCP_2017-07-04 09:15:45.770689,15:45.8,192.168.10.50,21,172.16.0.1,59522,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174145.770689,0,1499174145.770689,1499174145.770689,1499174145.770689,0,0,0,0,0,1499174145.770689,0,1499174145.770689,1499174145.770689,1499174145.770689,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59524_192.168.10.50_21_TCP_2017-07-04 09:15:37.000178,15:37.0,172.16.0.1,59524,192.168.10.50,21,TCP,9.862590789794922,26,10,16,304,116,188,34,0,11.69230769,12.01207479,144.2899408,34,0,11.69230769,12.01207479,64.04,34,0,11.69230769,12.01207479,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,11.6,11.75,11.692307692307692,29200,28960,0,0,0,0,0,0,0,0,30.82354388205548,11.761615428679065,19.061928453376417,2.6362241478073765,1.622291783266078,1.0139323645412988,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.39450363,1.05361954,3.5207910537719727,2.86102294921875e-06,9.862590789794922,1.09583033,1.55171562,3.563276052474976,0.000249863,9.862473011016846,0.6574962,1.29510187,3.5207910537719727,2.86102294921875e-06,9.86244297,3.333333333333333,5.333333333333333,38.66666666666666,38.66666666666666,FTP-Patator,ftp_patator
172.16.0.1_59532_192.168.10.50_21_TCP_2017-07-04 09:15:37.514988,15:37.5,172.16.0.1,59532,192.168.10.50,21,TCP,9.567592144012451,26,11,15,316,128,188,34,0,12.15384615,12.3932125,153.591716,34,0,12.15384615,12.3932125,93.14049587,34,0,12.15384615,12.3932125,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,11.636363636363637,12.533333333333331,12.153846153846152,29200,28960,0,0,0,0,0,0,0,0,33.02816374731836,13.378496707774527,19.64966703954384,2.7175071437667007,1.5677925829423274,1.1497145608243733,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.38270369,1.01522525,3.5366439819335938,2.86102294921875e-06,9.567592144012451,0.95675921,1.45157504,3.5793890953063965,3.0994415283203125e-06,9.567592144012451,0.68334656,1.27871124,3.5366439819335938,2.86102294921875e-06,9.566851854,3.6666666666666665,5,42.66666666666666,42.66666666666666,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59532_TCP_2017-07-04 09:15:47.082672,15:47.1,192.168.10.50,21,172.16.0.1,59532,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174147.082672,0,1499174147.082672,1499174147.082672,1499174147.082672,0,0,0,0,0,1499174147.082672,0,1499174147.082672,1499174147.082672,1499174147.082672,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59528_192.168.10.50_21_TCP_2017-07-04 09:15:37.479815,15:37.5,172.16.0.1,59528,192.168.10.50,21,TCP,9.610770941,26,10,16,308,120,188,34,0,11.84615385,12.16771361,148.0532544,34,0,11.84615385,12.16771361,73.8,34,0,11.84615385,12.16771361,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12,11.75,11.846153846153848,29200,28960,0,0,0,0,0,0,0,0,32.04737704163643,12.485991055183025,19.56138599,2.705298061956322,1.6647988073577364,1.0404992545985854,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.38443084,1.01574105,3.536675214767456,3.814697265625e-06,9.610770941,1.06785811,1.49154492,3.579185009002685,4.887580871582031e-05,9.610723019,0.64071293,1.24714387,3.536675214767456,3.814697265625e-06,9.610693932,3.333333333333333,5.333333333333333,40,40,FTP-Patator,ftp_patator
172.16.0.1_59526_192.168.10.50_21_TCP_2017-07-04 09:15:37.400392,15:37.4,172.16.0.1,59526,192.168.10.50,21,TCP,9.690678835,26,11,15,315,127,188,34,0,12.11538462,12.39828438,153.7174556,34,0,12.11538462,12.39828438,93.33884298,34,0,12.11538462,12.39828438,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,11.545454545454543,12.533333333333331,12.115384615384617,29200,28960,0,0,0,0,0,0,0,0,32.505462761294545,13.10537704979177,19.40008571150278,2.6829905771227245,1.547879179109264,1.1351113980134604,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.38762715,1.03917553,3.549254894256592,9.5367431640625e-07,9.690678835,0.96906788,1.49013653,3.5916190147399902,9.5367431640625e-07,9.690678835,0.69214221,1.31058421,3.549254894256592,2.86102294921875e-06,9.689990997314451,3.6666666666666665,5,42.333333333333336,42.333333333333336,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59526_TCP_2017-07-04 09:15:47.091160,15:47.1,192.168.10.50,21,172.16.0.1,59526,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174147,0,1499174147,1499174147,1499174147,0,0,0,0,0,1499174147,0,1499174147,1499174147,1499174147,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59530_192.168.10.50_21_TCP_2017-07-04 09:15:37.513452,15:37.5,172.16.0.1,59530,192.168.10.50,21,TCP,9.577869892,26,11,15,308,120,188,34,0,11.84615385,12.15189858,147.6686391,34,0,11.84615385,12.15189858,78.08264463,34,0,11.84615385,12.15189858,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,10.909090909090908,12.533333333333331,11.846153846153848,29200,28960,0,0,0,0,0,0,0,0,32.15746334718842,12.528881823579905,19.62858152360852,2.714591061775645,1.566110227947488,1.1484808338281578,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.3831148,1.01580471,3.525482177734375,9.5367431640625e-07,9.577869892,0.95778699,1.45249165,3.568759918,9.5367431640625e-07,9.577869892,0.68408964,1.2793551,3.525482177734375,4.792213439941406e-05,9.577255010604858,3.6666666666666665,5,40,40,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59530_TCP_2017-07-04 09:15:47.091369,15:47.1,192.168.10.50,21,172.16.0.1,59530,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174147.091369,0,1499174147.091369,1499174147.091369,1499174147.091369,0,0,0,0,0,1499174147.091369,0,1499174147.091369,1499174147.091369,1499174147.091369,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59536_192.168.10.50_21_TCP_2017-07-04 09:15:40.180380,15:40.2,172.16.0.1,59536,192.168.10.50,21,TCP,9.371252775,26,10,16,310,122,188,34,0,11.92307692,12.20631324,148.9940828,34,0,11.92307692,12.20631324,76.16,34,0,11.92307692,12.20631324,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12.2,11.75,11.923076923076923,29200,28960,0,0,0,0,0,0,0,0,33.07988882987313,13.018536894337164,20.06135193553596,2.774442288957101,1.7073491008966777,1.0670931880604235,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.37485011,1.00451651,3.516735076904297,2.86102294921875e-06,9.371252775,1.04124022,1.4824233,3.559572935,3.0994415283203125e-06,9.371161937713625,0.62473985,1.23517469,3.516735076904297,2.86102294921875e-06,9.371097803115845,3.333333333333333,5.333333333333333,40.66666666666666,40.66666666666666,FTP-Patator,ftp_patator
172.16.0.1_59534_192.168.10.50_21_TCP_2017-07-04 09:15:40.062932,15:40.1,172.16.0.1,59534,192.168.10.50,21,TCP,9.551116943359377,26,10,16,312,124,188,34,0,12,12.35687289,152.6923077,34,0,12,12.35687289,85.64,34,0,12,12.35687289,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12.4,11.75,12,29200,28960,0,0,0,0,0,0,0,0,32.66633649763077,12.982774761878895,19.68356173575188,2.722194708135897,1.6751967434682449,1.0469979646676528,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.38204468,1.02747859,3.5233399868011475,3.0994415283203125e-06,9.551116943359377,1.06122322,1.5167785,3.564699888,0.000257015,9.551008939743042,0.63673286,1.263869,3.5233399868011475,3.0994415283203125e-06,9.550992965698242,3.333333333333333,5.333333333333333,41.333333333333336,41.333333333333336,FTP-Patator,ftp_patator
172.16.0.1_59540_192.168.10.50_21_TCP_2017-07-04 09:15:43.419996,15:43.4,172.16.0.1,59540,192.168.10.50,21,TCP,8.992563962936401,26,10,16,315,127,188,34,0,12.11538462,12.37033338,153.0251479,34,0,12.11538462,12.37033338,86.21,34,0,12.11538462,12.37033338,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12.7,11.75,12.115384615384617,29200,28960,0,0,0,0,0,0,0,0,35.02894183441993,14.122779723718512,20.90616211070142,2.891277738714026,1.7792478392086315,1.1120298995053948,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.35970256,0.96001986,3.5191118717193604,2.86102294921875e-06,8.992563962936401,0.99916765,1.41604164,3.5621111392974854,0.000211954,8.992508888244629,0.59950167,1.1799669,3.5191118717193604,2.86102294921875e-06,8.992525100708008,3.333333333333333,5.333333333333333,42.333333333333336,42.333333333333336,FTP-Patator,ftp_patator
172.16.0.1_59538_192.168.10.50_21_TCP_2017-07-04 09:15:43.419390,15:43.4,172.16.0.1,59538,192.168.10.50,21,TCP,9.031000137329102,26,10,16,304,116,188,34,0,11.69230769,12.06000775,145.443787,34,0,11.69230769,12.06000775,67.04,34,0,11.69230769,12.06000775,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,11.6,11.75,11.692307692307692,29200,28960,0,0,0,0,0,0,0,0,33.66183095750758,12.844646023259472,20.81718493424811,2.878972384523675,1.7716753135530308,1.1072970709706442,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.36124001,0.96493815,3.5567290782928467,2.86102294921875e-06,9.031000137329102,1.00343521,1.42356648,3.5997629165649414,2.86102294921875e-06,9.030916929244995,0.60205967,1.18611635,3.5567290782928467,2.86102294921875e-06,9.030894994735718,3.333333333333333,5.333333333333333,38.66666666666666,38.66666666666666,FTP-Patator,ftp_patator
172.16.0.1_59542_192.168.10.50_21_TCP_2017-07-04 09:15:45.870984,15:45.9,172.16.0.1,59542,192.168.10.50,21,TCP,9.548979997634888,26,10,16,303,115,188,34,0,11.65384615,11.99660948,143.9186391,34,0,11.65384615,11.99660948,63.05,34,0,11.65384615,11.99660948,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,11.5,11.75,11.653846153846152,29200,28960,0,0,0,0,0,0,0,0,31.731137783831123,12.04317110607452,19.68796668,2.7228039022429344,1.6755716321494982,1.0472322700934364,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.3819592,1.02322142,3.4528870582580566,2.86102294921875e-06,9.548979997634888,1.06099065,1.51070859,3.499505043029785,2.86102294921875e-06,9.548915863,0.63659267,1.25812744,3.4528870582580566,3.0994415283203125e-06,9.548890113830566,3.333333333333333,5.333333333333333,38.333333333333336,38.333333333333336,FTP-Patator,ftp_patator
172.16.0.1_59544_192.168.10.50_21_TCP_2017-07-04 09:15:46.963057,15:47.0,172.16.0.1,59544,192.168.10.50,21,TCP,8.488337993621826,26,10,16,310,122,188,34,0,11.92307692,12.20631324,148.9940828,34,0,11.92307692,12.20631324,76.16,34,0,11.92307692,12.20631324,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12.2,11.75,11.923076923076923,29200,28960,0,0,0,0,0,0,0,0,36.52069465576599,14.372660477430484,22.14803418,3.063026003386825,1.8849390790072769,1.178086924379548,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.33953352,0.90606372,3.085427045822144,2.86102294921875e-06,8.488337993621826,0.94314188,1.33825066,3.1280229091644287,4.887580871582031e-05,8.488276958465576,0.56588106,1.1136333,3.085427045822144,2.86102294921875e-06,8.488215923309326,3.333333333333333,5.333333333333333,40.66666666666666,40.66666666666666,FTP-Patator,ftp_patator
172.16.0.1_59550_192.168.10.50_21_TCP_2017-07-04 09:15:47.191440,15:47.2,172.16.0.1,59550,192.168.10.50,21,TCP,8.337702989578247,26,11,15,303,115,188,34,0,11.65384615,11.98377848,143.6109468,34,0,11.65384615,11.98377848,67.52066116,34,0,11.65384615,11.98377848,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,10.454545454545457,12.533333333333331,11.653846153846152,29200,28960,0,0,0,0,0,0,0,0,36.34094430789108,13.792767641608824,22.54817666628225,3.1183648581028645,1.7990566489054989,1.3193082091973658,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.33350812,0.89148041,3.099381923675537,3.0994415283203125e-06,8.337702989578247,0.8337703,1.28070359,3.141330003738404,3.0994415283203125e-06,8.337702989578247,0.59551171,1.12390972,3.099381923675537,3.0994415283203125e-06,8.337163925170898,3.6666666666666665,5,38.333333333333336,38.333333333333336,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59550_TCP_2017-07-04 09:15:55.529204,15:55.5,192.168.10.50,21,172.16.0.1,59550,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174155.529204,0,1499174155.529204,1499174155.529204,1499174155.529204,0,0,0,0,0,1499174155.529204,0,1499174155.529204,1499174155.529204,1499174155.529204,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59548_192.168.10.50_21_TCP_2017-07-04 09:15:47.190892,15:47.2,172.16.0.1,59548,192.168.10.50,21,TCP,8.338814973831177,26,11,15,319,131,188,34,0,12.26923077,12.62341442,159.3505917,34,0,12.26923077,12.62341442,106.9917355,34,0,12.26923077,12.62341442,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,11.909090909090908,12.533333333333331,12.26923076923077,29200,28960,0,0,0,0,0,0,0,0,38.254836088950775,15.70966623088574,22.54516985806504,3.1179490229238875,1.7988167439945504,1.319132278929337,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.3335526,0.89101934,3.087740182876587,2.86102294921875e-06,8.338814973831177,0.8338815,1.28058586,3.1327250003814697,2.86102294921875e-06,8.338814973831177,0.59557535,1.12324573,3.087740182876587,2.86102294921875e-06,8.338054895401001,3.6666666666666665,5,43.66666666666666,43.66666666666666,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59548_TCP_2017-07-04 09:15:55.529750,15:55.5,192.168.10.50,21,172.16.0.1,59548,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174156,0,1499174156,1499174156,1499174156,0,0,0,0,0,1499174156,0,1499174156,1499174156,1499174156,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59552_192.168.10.50_21_TCP_2017-07-04 09:15:47.191647,15:47.2,172.16.0.1,59552,192.168.10.50,21,TCP,8.349268913269043,26,11,15,308,120,188,34,0,11.84615385,12.13923172,147.3609468,34,0,11.84615385,12.13923172,77.3553719,34,0,11.84615385,12.13923172,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,10.909090909090908,12.533333333333331,11.846153846153848,29200,28960,0,0,0,0,0,0,0,0,36.889457412314535,14.37251587492774,22.516941537386792,3.1140451062343435,1.7965644843659676,1.317480621868376,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.33397076,0.89214556,3.094963788986206,2.86102294921875e-06,8.349268913269043,0.83492689,1.28159938,3.138325929641724,3.0994415283203125e-06,8.349268913269043,0.59632342,1.12466655,3.094963788986206,2.86102294921875e-06,8.348527908325195,3.6666666666666665,5,40,40,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59552_TCP_2017-07-04 09:15:55.540984,15:55.5,192.168.10.50,21,172.16.0.1,59552,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174155.540984,0,1499174155.540984,1499174155.540984,1499174155.540984,0,0,0,0,0,1499174155.540984,0,1499174155.540984,1499174155.540984,1499174155.540984,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59546_192.168.10.50_21_TCP_2017-07-04 09:15:47.182896,15:47.2,172.16.0.1,59546,192.168.10.50,21,TCP,8.359791994094849,26,11,15,309,121,188,34,0,11.88461538,12.16971943,148.102071,34,0,11.88461538,12.16971943,79.27272727,34,0,11.88461538,12.16971943,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,11,12.533333333333331,11.884615384615383,29200,28960,0,0,0,0,0,0,0,0,36.96264215883242,14.474044340513666,22.488597818318755,3.11012523,1.7943030174190495,1.3158222127739696,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.33439168,0.89268473,3.096508026123047,2.86102294921875e-06,8.359791994094849,0.8359792,1.28211645,3.1397690773010254,4.887580871582031e-05,8.359791994094849,0.59705349,1.1252656,3.096508026123047,2.86102294921875e-06,8.358748913,3.6666666666666665,5,40.333333333333336,40.333333333333336,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59546_TCP_2017-07-04 09:15:55.542725,15:55.5,192.168.10.50,21,172.16.0.1,59546,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174155.542725,0,1499174155.542725,1499174155.542725,1499174155.542725,0,0,0,0,0,1499174155.542725,0,1499174155.542725,1499174155.542725,1499174155.542725,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59554_192.168.10.50_21_TCP_2017-07-04 09:15:49.651849,15:49.7,172.16.0.1,59554,192.168.10.50,21,TCP,9.419549942016602,26,11,15,301,113,188,34,0,11.57692308,11.9556008,142.9363905,34,0,11.57692308,11.9556008,65.47107438,34,0,11.57692308,11.9556008,197.5822222,848,40,32,32.61538462,2.13175484,360,40,32,32.72727273,2.2998383,488,40,32,32.53333333,1.99555061,10.272727272727272,12.533333333333331,11.576923076923077,29200,28960,0,0,0,0,0,0,0,0,31.95481757120552,11.996326862279812,19.958490708925705,2.760216800170576,1.5924327693291784,1.1677840308413976,1.3636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,2,25,0,0,1,7,0,0,1,10,0,0,1,7,0,0,1,15,0,0,0.376782,1.00990491,3.493490934371948,2.86102294921875e-06,9.419549942016602,0.94195499,1.44888275,3.5407660007476807,4.0531158447265625e-06,9.419549942016602,0.67276958,1.27364184,3.493490934371948,2.86102294921875e-06,9.418774127960203,3.6666666666666665,5,37.66666666666666,37.66666666666666,FTP-Patator,ftp_patator
192.168.10.50_21_172.16.0.1_59554_TCP_2017-07-04 09:15:59.071501,15:59.1,192.168.10.50,21,172.16.0.1,59554,TCP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499174159.071501,0,1499174159.071501,1499174159.071501,1499174159.071501,0,0,0,0,0,1499174159.071501,0,1499174159.071501,1499174159.071501,1499174159.071501,0,0,0,0,FTP-Patator,ftp_patator
172.16.0.1_59556_192.168.10.50_21_TCP_2017-07-04 09:15:49.714285,15:49.7,172.16.0.1,59556,192.168.10.50,21,TCP,9.465786218643188,26,10,16,309,121,188,34,0,11.88461538,12.16023445,147.8713018,34,0,11.88461538,12.16023445,73.29,34,0,11.88461538,12.16023445,194.4375,836,40,20,32.15384615,3.23076923,328,40,32,32.8,2.4,508,40,20,31.75,3.59687364,12.1,11.75,11.884615384615383,29200,28960,0,0,0,0,0,0,0,0,32.643881116965645,12.78287901343962,19.861002103526022,2.7467343334663648,1.6902980513639168,1.056436282102448,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,24,0,1,0,7,0,0,1,9,0,0,1,7,0,0,1,15,0,1,0.37863145,1.00701257,3.4980390071868896,2.86102294921875e-06,9.465786218643188,1.05174147,1.48225853,3.539945125579834,2.86102294921875e-06,9.465673208236694,0.6310468,1.23727712,3.4980390071868896,2.86102294921875e-06,9.465702056884766,3.333333333333333,5.333333333333333,40.333333333333336,40.333333333333336,FTP-Patator,ftp_patator
